Google Ads campaign,Nth week,Google Ads cost,Google Ads impressions,Active users
md_pmax_дача_сад_огород_растения_Горшки и_уход за_растениями,35,8890.825622,214153,174
shop_st_красота_и_уход_уход_за_полостью_рта,57,8889.345163,88736,157
srch_Бытовая_химия_DSA,36,8889.153271,51115,152
md_pmax_красота_и_уход_уход_за_лицом_крема,31,8888.03,162149,142
brand_shopping,61,8884.67,227143,562
md_pmax_красота_и_уход_гигиена_прокладки_урологические,31,8882.58,58582,98
srch_prod_детские_товары [1] Clone,32,8881.897468,80082,225
md_pmax_алкоголь_текила,58,8880.428968,90212,100
srch_cat_продукты_питания,42,8879.51669,61101,268
srch_Напої_холодні,26,8878.402296,26876,42
srch_prod_детские_товары [1] Clone,50,8875.213314,61947,252
md_pmax_ven_зоотовары_СервісПРО,46,8873.254801,72558,13
srch_cat_продукты_питания,57,8868.900733,66316,243
srch_cat_алкоголь,40,8867.820438,53280,130
shop_st_бытовая_химия_средства_для_уборки_bc,42,8865.369714,99298,164
srch_Алкоголь_Тихі_вина,34,8863.325329,23249,52
md_pmax_продукты_питания_напитки_чай,45,8860.027313,162040,268
md_pmax_красота_и_уход_уход_за_лицом,48,8852.613985,104874,168
md_pmax_продукты_питания_кондитерка_конфеты,22,8849.566027,215282,208
srch_Продукти_кондитерка,27,8849.237615,39545,61
shop_st_товары_для_дома_текстиль_для_дома,12,8847.05,136817,99
shop_st_товары_для_дома_текстиль_для_дома,16,8844.34,124785,139
md_pmax_продукты_питания_кондитерка_батончики,1,8842.689206,143252,60
srch_Алкоголь_Ігристі,24,8839.14289,10733,40
md_pmax_красота_и_уход_гигиена_прокладки_урологические,6,8827.6,70037,126
md_pmax_красота_и_уход_уход_за_лицом,10,8823.43,153336,175
md_pmax_продукты_питания_консервы,1,8820.09,210225,139
shop_st_продукты_питания_крупы,46,8814.446182,140019,211
srch_prod_детские_товары [1] Clone,19,8810.073039,72324,196
md_pmax_детские_товары_игрушки_a,4,8800.402101,314992,173
shop_st_продукты_питания_молочные_продукты,46,8799.700211,126960,192
shop_st_зоотовары_коты_здоровье,42,8799.493645,113590,165
srch_Алкоголь_Пиво,34,8789.497165,25644,77
shop_st_красота_и_уход_уход_за_полостью_рта_зубные_пасты,43,8785.856533,114677,221
md_pmax_детские_товары_подгузники_пеленки,28,8781.09757,42535,160
pr_mega_gdn_sunny25_2504,47,8774.098013,1725474,1
srch_prod_детские_товары [1] Clone,46,8773.270462,50721,177
srch_cat_алкоголь,41,8772.201777,49893,131
md_pmax_продукты_питания_снеки,14,8768.564629,226827,196
srch_prod_детские_товары [1] Clone,51,8766.872804,65676,235
shop_st_детские_товары_кормление,1,8764.02,163585,242
srch_cat_продукты_питания,43,8757.418234,56726,239
md_pmax_товары_для_дома_хозяйственный_инвентарь_хозяйственные товары_бумажные_полотенца_GA4_onlyshop,2,8756.709955,57088,25
md_pmax_красота_и_уход_уход_за_волосами_шампуни,37,8748.509412,147404,188
md_pmax_алкоголь_бальзамы,39,8745.582326,111644,124
shop_st_детские_товары_питание_печенье,56,8742.287085,103404,148
srch_cat_детские_товары,56,8741.587239,65337,258
DemGen,43,8739.92297,603168,21
md_pmax_товары_для_дома_посуда_чай_и_кофе,49,8736.030622,72867,104
srch_Красота_и_уход_DSA,49,8734.105017,60158,312
srch_cat_детские_товары,51,8731.99501,50674,233
md_pmax_красота_и_уход_уход_за_лицом,28,8729.143189,118820,212
md_pmax_красота_и_уход_для_мужчин_бритья,17,8726.75,103974,141
md_pmax_зоотовары_коты_гигиена,58,8723.510738,67926,172
srch_Товары_для_дома_DSA,24,8718.540918,53252,161
shop_st_бытовая_химия_средства_для_уборки_bc,41,8716.304699,99711,139
md_pmax_МБТ_техника_для_кухни,25,8711.03283,59665,30
md_pmax_детские_товары_подгузники_пеленки,26,8705.433436,47308,191
shop_st_красота_и_уход_уход_за_телом_крема,59,8702.973167,98377,142
srch_cat_детские_товары,39,8700.595741,82146,235
srch_Бытовая_химия_DSA,38,8699.678725,45265,183
md_pmax_продукты_питания_бакалея_масло,58,8699.161246,114538,151
md_pmax_продукты_питания_снеки,15,8698.929977,227235,266
md_pmax_детские_товары_игрушки_для_малышей,12,8697.405823,124751,136
md_pmax_продукты_питания_снеки,0,8697.008884,232086,127
md_pmax_товары_для_здоровья_спортивное_питание,20,8695.729315,143635,115
md_pmax_красота_и_уход_уход_за_лицом,57,8693.255017,85816,196
md_pmax_продукты_питания_кондитерка_шоколад,53,8690.055435,137779,236
md_pmax_красота_и_уход_уход_за_лицом_умывание,31,8688.770873,115066,105
srch_Товары_для_дома_DSA,48,8686.002468,37712,177
md_pmax_детские_товары_беременость_и_материнство,47,8676.797228,60791,160
md_pmax_товары_для_дома,38,8674.671198,79779,399
shop_st_детские_товары_питание_печенье,34,8673.97,144924,204
shop_st_бытовая_химия_средства_для_стирки,0,8671.4,169864,166
md_pmax_красота_и_уход_уход_за_лицом,31,8670.063624,131530,161
md_pmax_красота_и_уход_для_мужчин_бритья,14,8668.61,100872,124
md_pmax_красота_и_уход_гигиена_прокладки_урологические,3,8663.95,80661,130
md_pmax_красота_и_уход_уход_за_лицом_крема,7,8662.723015,171831,93
md_pmax_товары_для_здоровья_спортивное_питание,3,8661.284981,134077,72
md_pmax_товары_для_здоровья_интимные_товары,16,8656.58,214598,146
shop_st_красота_и_уход_уход_за_телом_крема,36,8655.080202,132911,163
md_pmax_алкоголь_джин,12,8654.82,116584,149
srch_Детские_товары_DSA,29,8652.080749,67787,230
md_pmax_красота_и_уход_уход_за_лицом,9,8650.03,173791,169
md_pmax_товары_для_дома_посуда_посуда_для хранения продуктов,8,8646.91527,99082,78
md_pmax_красота_и_уход_уход_за_лицом,56,8643.386428,84114,210
md_pmax_продукты_питания_Азия,50,8642.422065,106909,166
md_pmax_красота_и_уход_уход_за_волосами_шампуни,11,8641.060793,149657,213
md_pmax_школа_офис_и_книги_живопись,27,8640.996688,129701,65
md_pmax_красота_и_уход_макияж_глаза,40,8640.407351,158311,171
md_pmax_продукты_питания_напитки_холодные_вода,45,8640.164503,134077,198
md_pmax_детские_товары_детсткие книги,53,8630.319811,105835,198
shop_st_красота_и_уход_уход_за_полостью_рта,48,8628.331938,90637,154
srch_cat_алкоголь,4,8627.93,39950,127
shop_st_товары_для_дома_хоз_инвентарь,36,8627.039329,112784,83
srch_prod_детские_товары [1] Clone,48,8619.625492,48840,221
md_pmax_продукты_питания_кондитерка_шоколад,4,8617.441278,192663,82
md_pmax_товары_для_дома_текстиль_сон,13,8616.96,139550,128
shop_st_детские_товары_кормление,26,8615.227303,117854,189
md_pmax_товары_для_дома_мебель,20,8613.612827,93386,78
md_pmax_детские_товары_косметика_и_гигиена,17,8612.978518,109521,225
srch_Напої_холодні,24,8612.008028,21574,20
srch_cat_товары_для_дома,25,8606.546754,98734,294
shop_sm_all_max,29,8605.838212,594259,310
md_pmax_красота_и_уход_уход_за_лицом,52,8605.097325,92432,196
md_pmax_продукты_питания_бакалея_масло,45,8604.043658,124942,240
md_pmax_зоотовары_собаки,7,8600.542692,153903,110
md_pmax_детские_товары_подгузники_пеленки,27,8597.257473,40783,172
shop_st_продукты_питания_молочные_продукты,57,8596.469495,107228,170
